SB29,C00828541,SB29.1037159.93,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-01,419.97,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.94,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-01,438.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.95,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-01,757.35,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.96,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-01,525.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.97,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-01,448.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.98,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-01,321.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.99,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-01,336.47,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.100,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-01,342.97,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.101,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-01,362.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.102,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-01,451.47,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.103,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-01,452.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.104,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-01,423.97,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.105,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-01,761.47,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.106,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-01,333.97,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.107,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-01,553.97,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.109,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-01,289.97,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.110,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-01,261.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.111,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-01,410.47,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.113,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-02,435.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.114,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-02,338.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.115,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-02,410.47,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.116,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-02,413.47,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.117,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-02,413.47,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.118,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-02,295.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.119,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-02,346.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.120,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-02,408.47,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.121,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-02,432.97,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.122,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-02,362.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.123,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-02,508.97,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.124,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-02,336.47,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.125,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-02,486.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.126,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-02,874.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.127,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-02,277.68,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.128,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-02,518.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.129,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-02,518.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.130,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-02,490.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.131,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-02,518.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.132,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-02,490.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.133,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-02,446.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.134,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-02,413.47,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.135,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-02,612.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.136,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-02,519.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.137,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-02,401.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.138,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-02,339.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.140,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-03,565.95,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.141,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-03,389.97,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.142,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-03,348.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.143,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-03,497.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.144,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-03,512.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.145,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-03,431.97,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.146,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-03,269.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.147,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-03,342.97,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.148,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-03,354.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.149,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-03,609.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.150,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-03,343.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.151,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-03,683.97,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.152,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-03,428.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.153,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-03,399.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.154,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-03,433.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.155,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-03,401.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.156,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-03,518.97,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.157,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-04,981.35,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.158,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-04,314.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.159,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-04,288.97,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.160,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-04,258.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.161,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-04,428.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.162,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-04,418.97,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.163,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-04,274.92,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.164,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-04,228.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.165,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-04,352.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.166,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-04,438.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.167,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-05,158.47,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.168,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-06,392.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.169,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-06,278.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.170,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-06,289.97,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.108,SB29.1037159,SB29,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,G2024,,2024-11-01,120.00,,TRAVEL: BAGGAGE FEES,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.180,SB29.1037159,SB29,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,10285,G2024,,2024-10-28,3948.00,,SOFTWARE,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.171,SB29.1037159,SB29,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,10285,G2024,,2024-10-27,10.00,,TRAVEL: TRANSACTION FEES,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.172,SB29.1037159,SB29,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,10285,G2024,,2024-10-27,10.00,,TRAVEL: TRANSACTION FEES,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.173,SB29.1037159,SB29,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,10285,G2024,,2024-10-27,5.00,,TRAVEL: TRANSACTION FEES,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.174,SB29.1037159,SB29,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,10285,G2024,,2024-10-27,5.00,,TRAVEL: TRANSACTION FEES,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.175,SB29.1037159,SB29,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,10285,G2024,,2024-10-27,5.00,,TRAVEL: TRANSACTION FEES,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.176,SB29.1037159,SB29,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,10285,G2024,,2024-10-27,5.00,,TRAVEL: TRANSACTION FEES,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.177,SB29.1037159,SB29,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,10285,G2024,,2024-10-27,5.00,,TRAVEL: TRANSACTION FEES,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.178,SB29.1037159,SB29,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,10285,G2024,,2024-10-27,10.00,,TRAVEL: TRANSACTION FEES,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.179,SB29.1037159,SB29,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,10285,G2024,,2024-10-27,10.00,,TRAVEL: TRANSACTION FEES,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.181,SB29.1037159,SB29,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,10285,G2024,,2024-10-28,10.00,,TRAVEL: TRANSACTION FEES,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.182,SB29.1037159,SB29,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,10285,G2024,,2024-10-28,10.00,,TRAVEL: TRANSACTION FEES,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.183,SB29.1037159,SB29,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,10285,G2024,,2024-10-28,10.00,,TRAVEL: TRANSACTION FEES,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.184,SB29.1037159,SB29,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,10285,G2024,,2024-10-28,10.00,,TRAVEL: TRANSACTION FEES,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.185,SB29.1037159,SB29,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,10285,G2024,,2024-10-28,10.00,,TRAVEL: TRANSACTION FEES,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.186,SB29.1037159,SB29,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,10285,G2024,,2024-10-28,10.00,,TRAVEL: TRANSACTION FEES,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.187,SB29.1037159,SB29,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,10285,G2024,,2024-10-28,10.00,,TRAVEL: TRANSACTION FEES,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.188,SB29.1037159,SB29,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,10285,G2024,,2024-10-28,10.00,,TRAVEL: TRANSACTION FEES,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.189,SB29.1037159,SB29,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,10285,G2024,,2024-10-28,10.00,,TRAVEL: TRANSACTION FEES,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.190,SB29.1037159,SB29,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,10285,G2024,,2024-10-28,10.00,,TRAVEL: TRANSACTION FEES,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.191,SB29.1037159,SB29,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,10285,G2024,,2024-10-28,10.00,,TRAVEL: TRANSACTION FEES,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.192,SB29.1037159,SB29,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,10285,G2024,,2024-10-28,10.00,,TRAVEL: TRANSACTION FEES,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.193,SB29.1037159,SB29,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,10285,G2024,,2024-10-28,10.00,,TRAVEL: TRANSACTION FEES,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.194,SB29.1037159,SB29,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,10285,G2024,,2024-10-28,10.00,,TRAVEL: TRANSACTION FEES,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.195,SB29.1037159,SB29,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,10285,G2024,,2024-10-28,10.00,,TRAVEL: TRANSACTION FEES,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.196,SB29.1037159,SB29,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,10285,G2024,,2024-10-28,5.00,,TRAVEL: TRANSACTION FEES,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.197,SB29.1037159,SB29,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,10285,G2024,,2024-10-28,5.00,,TRAVEL: TRANSACTION FEES,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.198,SB29.1037159,SB29,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,10285,G2024,,2024-10-28,5.00,,TRAVEL: TRANSACTION FEES,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.199,SB29.1037159,SB29,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,10285,G2024,,2024-10-28,5.00,,TRAVEL: TRANSACTION FEES,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.200,SB29.1037159,SB29,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,10285,G2024,,2024-10-28,5.00,,TRAVEL: TRANSACTION FEES,,,,,,,,,,,,,,,,,,,X
